training_seed,saved_episode,test_seed,step,selected_agent,selected_cpu,selected_bandwidth,selection_probability,reward,success,latency_ms,energy_mJ
42,10,950002,0,uav_U1,0.9975557327270508,0.9884056448936462,0.9956455826759338,0.8852523045623355,1,921.9842718652039,37120.142972416244
42,10,950002,1,uav_U1,0.9966548085212708,0.9800000190734863,0.9985581040382385,-7.500091404918319,0,3590.1755479319713,121602.85699117539
42,10,950002,2,uav_U1,0.9971392750740051,0.984174370765686,0.997177243232727,1.3750014454426311,1,243.81837355281797,6045.303439614591
42,10,950002,3,uav_U1,0.9963673949241638,0.9800000190734863,0.9983419179916382,-4.653849727475609,0,3357.708479715642,39143.174814855425
42,10,950002,4,uav_U1,0.9976630210876465,0.9871653318405151,0.9970218539237976,-3.728697082403795,0,402.98246193155694,6016.822181668353
42,10,950002,5,uav_U1,0.9972225427627563,0.9854750633239746,0.997244119644165,1.249545070831443,1,401.08188188349743,8156.663453475417
42,10,950002,6,uav_U1,0.9966760873794556,0.9800000190734863,0.998828649520874,-3.606586515057176,0,2118.9375355029565,34065.58271049592
42,10,950002,7,uav_U1,0.997539758682251,0.985901415348053,0.9960399866104126,-4.376337974584118,0,521.5964380793064,11183.892049713953
42,10,950002,8,uav_U1,0.9967474937438965,0.9800000190734863,0.9985789060592651,0.693235134212393,1,1568.1729217025452,35733.81278931363
42,10,950002,9,uav_U1,0.9979538321495056,0.9868773818016052,0.9975019097328186,-4.68026470000535,0,473.09752475718096,10513.005785055424
42,10,950002,10,uav_U1,0.9971756935119629,0.9845645427703857,0.9970466494560242,1.4376185619507238,1,112.80672078093522,2283.232005324402
42,10,950002,11,uav_U1,0.9971720576286316,0.986951470375061,0.9970986843109131,-6.601378511602551,0,3153.889323267735,35008.70293141738
42,10,950002,12,uav_U1,0.9970735311508179,0.9866629242897034,0.9981997013092041,1.0968365799252227,1,679.9811658434425,6375.265219757419
42,10,950002,13,uav_U1,0.9975038766860962,0.9800000190734863,0.9987902641296387,-4.317925981824213,0,2110.5055707865135,46295.06783574817
42,10,950002,14,uav_U1,0.9975862503051758,0.9854031801223755,0.9971537590026855,1.343977442716987,1,302.9739410966533,10747.71738468039
42,10,950002,15,uav_U1,0.9977720975875854,0.9871610403060913,0.9977324604988098,0.9337904012797711,1,375.9018256661662,3380.340867208458
42,10,950002,16,uav_U1,0.9974968433380127,0.9841867685317993,0.9975529313087463,1.0407046198922993,1,265.41950652692367,3590.410024362273
42,10,950002,17,uav_U1,0.9965883493423462,0.9841166138648987,0.9960978627204895,0.8749211972472002,1,1126.8508949546397,11197.409847669924
42,10,950002,18,uav_U1,0.9973052144050598,0.9805634021759033,0.998094379901886,-4.356424321503368,0,1657.7051997028047,56112.46307342651
42,10,950002,19,uav_U1,0.9972662329673767,0.9880664348602295,0.9967149496078491,0.9697700606762869,1,608.5985846735573,10600.78719082851
42,10,950002,20,uav_U1,0.9981886148452759,0.985306978225708,0.9967869520187378,1.359561880204215,1,186.94148873214468,7112.678952210059
42,10,950002,21,uav_U1,0.9971009492874146,0.9846146106719971,0.9973446726799011,1.343288121377341,1,285.36182192557106,5523.928846451695
42,10,950002,22,uav_U1,0.9969233274459839,0.9841280579566956,0.9973523616790771,0.8043031665346905,1,943.2405588539017,19062.823048126185
42,10,950002,23,uav_U1,0.9973787665367126,0.9878084659576416,0.9960272908210754,-3.7161375323037187,0,1402.1010255036197,42808.36106134897
42,10,950002,24,uav_U1,0.9971437454223633,0.9863818883895874,0.9972203969955444,-3.7565802161170607,0,2313.1953219322513,42083.11828971975
42,10,950002,25,uav_U1,0.9962881207466125,0.986291766166687,0.9955622553825378,-4.2835795394384375,0,89.17874338257741,375.0527316640706
42,10,950002,26,uav_U1,0.9976561665534973,0.9800000190734863,0.9983850717544556,-3.911660275181994,0,1960.6687003923716,45798.52794481785
42,10,950002,27,uav_U1,0.9966461658477783,0.9837866425514221,0.9970159530639648,-7.500275778773703,0,3221.899280785839,40513.58214937688
42,10,950002,28,uav_U1,0.9964601993560791,0.9800000190734863,0.9983933568000793,-7.500091394078242,0,7723.316855874148,248831.55522478314
42,10,950002,29,uav_U1,0.9974309206008911,0.9800000190734863,0.9983709454536438,-5.2858569854122885,0,2755.1216978638918,43001.084796724135
42,10,950002,30,uav_U1,0.997501015663147,0.9825433492660522,0.9972403049468994,1.267722338195817,1,434.42020897731635,15126.365186481946
42,10,950002,31,uav_U1,0.9972217082977295,0.9800000190734863,0.9980783462524414,-6.355883822306946,0,2178.5226513247962,71035.3549100171
42,10,950002,32,uav_U1,0.99716717004776,0.9839205145835876,0.9972372651100159,1.380264048935099,1,86.98133666796379,1796.301281913472
42,10,950002,33,uav_U1,0.9977752566337585,0.986089289188385,0.997719943523407,1.0386403652610876,1,720.9618388978633,19589.329838319536
42,10,950002,34,uav_U1,0.9960733652114868,0.9800000190734863,0.9978975653648376,-5.345860060436895,0,2384.754149759464,67920.83387975614
42,10,950002,35,uav_U1,0.9969866275787354,0.9800000190734863,0.9986844658851624,-7.500091849090544,0,2474.9560883383206,33638.43484278063
42,10,950002,36,uav_U1,0.9978283047676086,0.9864089488983154,0.9971462488174438,1.1494671074155471,1,462.2317012149531,7514.493286006851
42,10,950002,37,uav_U1,0.9977286458015442,0.9859548807144165,0.9963390827178955,1.0861563971146488,1,614.83471279154,7805.36988579955
42,10,950002,38,uav_U1,0.9962348937988281,0.9800000190734863,0.9985106587409973,-3.7735197111618106,0,1624.8942019189317,25964.73712750647
42,10,950002,39,uav_U1,0.9978930950164795,0.985945463180542,0.9978199005126953,0.735034399391326,1,813.0609746526266,22928.72713271618
42,10,950002,40,uav_U1,0.9972057342529297,0.9882475733757019,0.9929795265197754,1.0274825069371878,1,834.7756905070775,7512.882773616258
42,10,950002,41,uav_U1,0.9973614811897278,0.9846295118331909,0.9969232082366943,1.3179762893021099,1,325.6583562563537,8296.181353809863
42,10,950002,42,uav_U1,0.9977799654006958,0.9860947132110596,0.996192455291748,0.7116881843431835,1,855.218900141893,27894.677393749877
42,10,950002,43,uav_U1,0.99725741147995,0.9800000190734863,0.9984172582626343,-6.414879510110664,0,1436.7271118789215,30860.227867164125
42,10,950002,44,uav_U1,0.9967097043991089,0.9800000190734863,0.9985248446464539,-3.9970624528943555,0,2158.6321441153873,59027.97008509127
42,10,950002,45,uav_U1,0.9968156814575195,0.9878019094467163,0.9975377917289734,0.7729931638435679,1,1006.050014699235,10766.094424932346
42,10,950002,46,uav_U1,0.9976049661636353,0.9865167140960693,0.9973164200782776,1.1401882533481371,1,547.1337126712674,6943.882724414947
42,10,950002,47,uav_U1,0.996865451335907,0.9800000190734863,0.9981695413589478,-3.7919614204867704,0,1749.1917698095674,43631.74657119349
42,10,950002,48,uav_U1,0.9973642826080322,0.9800000190734863,0.998275101184845,-4.949614286168321,0,1807.7476843148304,38938.49770776203
42,10,950002,49,uav_U1,0.9975398182868958,0.9800000190734863,0.9986479878425598,-3.6393563527703403,0,2228.401077037017,30652.437862003346
42,10,950002,50,uav_U1,0.9976023435592651,0.987788200378418,0.9932016730308533,1.0048244629497143,1,472.3100619172062,14351.200742081897
42,10,950002,51,uav_U1,0.9969305992126465,0.9842132925987244,0.9970865845680237,-3.66754032265076,0,1612.2463630240102,24465.650639646843
42,10,950002,52,uav_U1,0.9978863000869751,0.9832578301429749,0.9973510503768921,0.8047197521424869,1,315.6154797443176,5377.985260960912
42,10,950002,53,uav_U1,0.9970270395278931,0.9872670769691467,0.9971745610237122,-3.513441175571799,0,869.4539074368208,17330.47994200569
42,10,950002,54,uav_U1,0.9975708723068237,0.9855301380157471,0.9956000447273254,1.088231888590924,1,667.3273694278039,15071.240017156519
42,10,950002,55,uav_U1,0.9963423013687134,0.9800000190734863,0.9984209537506104,-6.868328226819996,0,2804.4079358742392,53268.56118611939
42,10,950002,56,uav_U1,0.9978801012039185,0.9863816499710083,0.9974652528762817,1.1425279807583002,1,627.9173516845544,20921.246111745353
42,10,950002,57,uav_U1,0.9975924491882324,0.9868171215057373,0.9961998462677002,-5.119050581809317,0,2875.617076601566,128201.92658462432
42,10,950002,58,uav_U1,0.9978339672088623,0.986376166343689,0.9979347586631775,-7.500092206678183,0,2206.342029472799,21200.311841582326
42,10,950002,59,uav_U1,0.997525691986084,0.9826507568359375,0.9978338479995728,0.6874510043234794,1,751.5230729106415,21776.19807596926
42,10,950002,60,uav_U1,0.9969679117202759,0.9800000190734863,0.9986129403114319,-5.114518196914663,0,3179.1423316216537,43626.41398374866
42,10,950002,61,uav_U1,0.9973901510238647,0.9800000190734863,0.9983920454978943,-3.9839921619085814,0,2435.0806734682096,44432.54817445207
42,10,950002,62,uav_U1,0.9979348182678223,0.9850949048995972,0.9977871179580688,1.0847498630961414,1,682.9343654236907,6672.707290702695
42,10,950002,63,uav_U1,0.9975034594535828,0.9859609603881836,0.9966223239898682,0.9638566786130749,1,957.3882386216455,22713.799719228562
42,10,950002,64,uav_U1,0.998238205909729,0.9868676662445068,0.9968728423118591,-4.16272367727229,0,628.474890932435,20925.274017901687
42,10,950002,65,uav_U1,0.9977232217788696,0.9868505001068115,0.9981143474578857,0.9292753029389542,1,845.6775113076908,9685.111396907378
42,10,950002,66,uav_U1,0.9972617030143738,0.9800000190734863,0.9985565543174744,-5.556444283214631,0,4544.795611106215,44736.3230508327
42,10,950002,67,uav_U1,0.9975260496139526,0.9800000190734863,0.9983806610107422,-7.5000916532975515,0,1906.5839307323893,48900.4238541436
42,10,950002,68,uav_U1,0.9976198077201843,0.9899076819419861,0.9954010248184204,-5.571235999706897,0,2469.200125168992,83642.71775961852
42,10,950002,69,uav_U1,0.9975427389144897,0.9852303266525269,0.9982540011405945,-4.41637650183165,0,454.15950052595247,11128.856655404345
42,10,950002,70,uav_U1,0.9977399706840515,0.9860893487930298,0.9960391521453857,-4.376207905949229,0,1684.752408922745,51071.7910979144
42,10,950002,71,uav_U1,0.9976785182952881,0.9839736223220825,0.9978231191635132,-6.725423215951877,0,3997.1634262302928,72386.06788779874
42,10,950002,72,uav_U1,0.9974126815795898,0.985985279083252,0.9974807500839233,1.1244554998920138,1,512.492259668222,4908.845971869826
42,10,950002,73,uav_U1,0.9976148009300232,0.9893826246261597,0.9970399737358093,-4.434142153482049,0,1908.907699061669,33205.45447175663
42,10,950002,74,uav_U1,0.9979307651519775,0.9867088794708252,0.9973220825195312,1.1539512765402777,1,590.8936075886462,5814.419825261019
42,10,950002,75,uav_U1,0.9975450038909912,0.9869868755340576,0.9967478513717651,1.1649909416950532,1,379.12638890741425,7713.740866027702
42,10,950002,76,uav_U1,0.9977892637252808,0.9865508675575256,0.9968019723892212,1.032942528692453,1,699.0471916476279,8569.37790187745
42,10,950002,77,uav_U1,0.9977591037750244,0.985200822353363,0.9976662397384644,1.3842575752738737,1,138.89617405223436,1985.720929563472
42,10,950002,78,uav_U1,0.997484564781189,0.9872982501983643,0.9976021647453308,-3.5958505301374704,0,975.2251000548429,13944.867223724197
42,10,950002,79,uav_U1,0.9977434873580933,0.9863057136535645,0.9955987930297852,-4.741830396204116,0,869.7946103859316,23062.092550660305
42,10,950002,80,uav_U1,0.9967849254608154,0.9871441125869751,0.9972615242004395,1.3847487908272718,1,1149.7645971237334,27076.545838784783
42,10,950002,81,uav_U1,0.9976895451545715,0.9891173839569092,0.9978674054145813,1.2728622063004977,1,398.6925153838043,5972.253666303124
42,10,950002,82,uav_U1,0.9976913928985596,0.9865736961364746,0.9979748129844666,1.4681346561511806,1,60.78277506809345,1139.3767494235078
42,10,950002,83,uav_U1,0.9976893663406372,0.9849094152450562,0.9961841702461243,1.0165756902387018,1,695.9990652301503,21529.918326875566
42,10,950002,84,uav_U1,0.9977515935897827,0.9800000190734863,0.9986862540245056,-3.734161069597569,0,1649.9505932792756,34522.019544774936
42,10,950002,85,uav_U1,0.9977654218673706,0.9800000190734863,0.9985687732696533,-3.5380027276970365,0,1636.785595755033,37810.51077898798
42,10,950002,86,uav_U1,0.9976631999015808,0.9829760789871216,0.9978007674217224,1.3777121946881454,1,161.29856944915977,2587.4413600250787
42,10,950002,87,uav_U1,0.9974195957183838,0.9897032976150513,0.9970260858535767,1.2220170349910042,1,542.7209550441914,6488.721040300844
42,10,950002,88,uav_U1,0.9972187280654907,0.9865900278091431,0.9976657629013062,0.963289113098758,1,583.3044356981636,4890.402046657403
42,10,950002,89,uav_U1,0.9976767301559448,0.988153874874115,0.9974586367607117,1.2030874181520101,1,441.07552879188626,7307.29285449696
42,10,950002,90,uav_U1,0.9973568916320801,0.9838129281997681,0.9965755343437195,-4.1374143120891125,0,2333.184934431278,70284.78106256793
42,10,950002,91,uav_U1,0.9975453019142151,0.9868535995483398,0.9953387379646301,-4.618789763141301,0,1019.0935989101429,12873.079189886648
42,10,950002,92,uav_U1,0.9982730150222778,0.986077606678009,0.9963499307632446,-3.718850147033292,0,934.787781398993,39975.17055393533
42,10,950002,93,uav_U1,0.9978088140487671,0.9845013618469238,0.9970032572746277,1.4220539652168482,1,102.06714308211342,3557.5342998410306
42,10,950002,94,uav_U1,0.9972714185714722,0.9800000190734863,0.9986595511436462,-4.085279221952112,0,2520.4468140398462,20564.305577440075
42,10,950002,95,uav_U1,0.9980301856994629,0.9857602119445801,0.9978728294372559,1.3904543396785494,1,138.6778551487462,2333.1145439015218
42,10,950002,96,uav_U1,0.9972460865974426,0.9880693554878235,0.996656596660614,-4.139862031948116,0,2628.5518689775527,53626.91762073839
42,10,950002,97,uav_U1,0.9978018403053284,0.9857884049415588,0.9974282383918762,1.367878469375684,1,157.90736882476767,2343.8168231149593
42,10,950002,98,uav_U1,0.9969774484634399,0.9800000190734863,0.9984104633331299,-4.467075807970122,0,3037.0236328860838,68989.8428574001
42,10,950002,99,uav_U1,0.9979180097579956,0.9850989580154419,0.9979467988014221,1.4540682004614995,1,69.90604907014452,1623.631614027978
42,10,950003,0,uav_U1,0.9979127049446106,0.9848531484603882,0.9974101185798645,-7.128907359716555,0,2402.3553282251005,66168.47013773465
42,10,950003,1,uav_U1,0.9945089817047119,0.9800000190734863,0.9986489415168762,-7.500091244354957,0,8033.796686751454,145307.46885546928
42,10,950003,2,uav_U1,0.9975076913833618,0.9852522611618042,0.9970803260803223,1.0991062650918308,1,792.7861872080085,15297.160105391504
42,10,950003,3,uav_U1,0.9966135025024414,0.9800000190734863,0.9984997510910034,-5.430946999073353,0,3546.33410339323,26730.126815290365
42,10,950003,4,uav_U1,0.9976730346679688,0.9846587777137756,0.9979440569877625,0.6475743437289048,1,236.94873198025329,2652.3927528858085
42,10,950003,5,uav_U1,0.9969600439071655,0.9800000190734863,0.9982691407203674,0.9181087188960657,1,1163.0174897651716,24176.07916073985
42,10,950003,6,uav_U1,0.9976811408996582,0.9870893955230713,0.9967427849769592,0.6990384374008509,1,225.0443838493867,3944.2901705995714
42,10,950003,7,uav_U1,0.9975338578224182,0.9800000190734863,0.998848557472229,-4.698656845230685,0,2796.574081028079,27101.707646749983
42,10,950003,8,uav_U1,0.9969007968902588,0.9800000190734863,0.9987667202949524,-7.4235695674466715,0,8197.5905564928,131900.5670513104
42,10,950003,9,uav_U1,0.9977149963378906,0.9800000190734863,0.9981847405433655,-4.121799902660677,0,3168.818084834807,119800.87194345956
42,10,950003,10,uav_U1,0.9972997903823853,0.9854021072387695,0.9962449669837952,-4.415185798316229,0,578.3583250998194,7612.404517376651
42,10,950003,11,uav_U1,0.9970535039901733,0.9830050468444824,0.9967779517173767,1.3511251651262548,1,270.4877621470977,5488.431198998824
42,10,950003,12,uav_U1,0.9977577924728394,0.9827191233634949,0.997974157333374,0.8862116047092681,1,706.9782326047365,8972.387709036393
42,10,950003,13,uav_U1,0.9919989705085754,0.9800000190734863,0.9988601207733154,-7.500271906065249,0,9685.407312292393,258608.5890960972
42,10,950003,14,uav_U1,0.9977263808250427,0.9842936396598816,0.9978637099266052,0.9847088136078068,1,624.4215105496086,10935.831020122816
42,10,950003,15,uav_U1,0.9970012903213501,0.9848753809928894,0.996624231338501,0.8392159757492061,1,1179.3361642420691,37094.63004968481
42,10,950003,16,uav_U1,0.9971935153007507,0.983434796333313,0.9962912797927856,1.0814215758454646,1,362.4095149235081,6802.428833709821
42,10,950003,17,uav_U1,0.9977408647537231,0.9863647222518921,0.9968289732933044,0.9003012337000651,1,945.5800420897538,16635.192476830365
42,10,950003,18,uav_U1,0.9975221157073975,0.9816552400588989,0.998031497001648,1.436840636542173,1,102.73719656947593,2402.195180859071
42,10,950003,19,uav_U1,0.9975802898406982,0.9800000190734863,0.9983039498329163,-4.909255739647325,0,1411.7700110579449,21503.99344757872
42,10,950003,20,uav_U1,0.9972301125526428,0.9800000190734863,0.998389720916748,-5.265553429280242,0,3420.876069419906,52027.18850558203
42,10,950003,21,uav_U1,0.9968492388725281,0.9800000190734863,0.9989666938781738,-7.075145442634098,0,6272.398342013804,72507.79478345963
42,10,950003,22,uav_U1,0.9975911378860474,0.9865586757659912,0.99571692943573,1.0433326050070781,1,428.26781190023524,7178.974921577382
42,10,950003,23,uav_U1,0.9970884919166565,0.9880599975585938,0.9957427382469177,-4.313826427583665,0,1329.467636334914,29283.136537140115
42,10,950003,24,uav_U1,0.9974227547645569,0.9866521954536438,0.9974367618560791,0.6865808233728403,1,1397.2966597075197,33010.693054574454
42,10,950003,25,uav_U1,0.997916579246521,0.9800000190734863,0.9973763227462769,1.4364164492421154,1,99.11070629014733,2715.4201149234805
42,10,950003,26,uav_U1,0.9975448846817017,0.9868355989456177,0.9946635961532593,-3.8172885021362752,0,505.80354089194566,10720.436036765845
