method,saved_episode,test_seed,step,reward,success,latency_ms,energy_mJ,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,mean_cpu_fraction,mean_bandwidth_fraction,selection_score_gap,selection_entropy,low_resource_action,near_saturated_resource
CA-MADDPG best,10,970009,58,-7.500048229868939,0,9084.300523257434,142662.3809321628,uav_U1,0.7238930463790894,0.9999880790710449,0.6028887033462524,0.7861952781677246,0.0,0.9600650057496702,0,1
CA-MADDPG best,10,970009,59,-3.6466270648386274,0,1899.8792322273393,15455.240338190239,uav_U1,0.7301366329193115,0.9999887943267822,0.6102917790412903,0.6004902720451355,0.0,0.9599104147468527,0,1
CA-MADDPG best,10,970009,60,1.3266610608867415,1,339.9110875066031,9831.409874459168,uav_U4,0.9999971389770508,0.9999629259109497,0.6030286550521851,0.7857946157455444,1.1920928955078125e-07,0.960093066139331,0,1
CA-MADDPG best,10,970009,61,1.018744390030368,1,483.6120834342271,3911.771280147503,uav_U1,0.7313082814216614,0.9999880790710449,0.6039129495620728,0.7486521601676941,0.0,0.9601797323612722,0,1
CA-MADDPG best,10,970009,62,-7.500180239548717,0,1588.660132629815,30504.585174926124,uav_U4,0.9999971389770508,0.9999619722366333,0.6191405057907104,0.6072419881820679,1.1920928955078125e-07,0.9617977089252553,0,1
CA-MADDPG best,10,970009,63,-6.600072512564031,0,869.1771532935144,15784.557025606584,uav_U4,0.9999971389770508,0.9999641180038452,0.7027459144592285,0.6863633990287781,1.1920928955078125e-07,0.9545875348527867,0,1
CA-MADDPG best,10,970009,64,-3.55828814451793,0,1001.0938096690937,4892.613990367812,uav_U1,0.7265083193778992,0.9999873638153076,0.6033836603164673,0.7862263917922974,0.0,0.9601182273005398,0,1
CA-MADDPG best,10,970009,65,-3.877179425490916,0,951.5967941937876,2908.3610368444743,uav_U1,0.7231079936027527,0.999987006187439,0.6026548147201538,0.7864604592323303,0.0,0.9601185379321596,0,1
CA-MADDPG best,10,970009,66,1.348365817403337,1,271.33692796222743,3136.034123497021,uav_U1,0.7309137582778931,0.999988317489624,0.603672206401825,0.7857731580734253,0.0,0.9600516485900162,0,1
CA-MADDPG best,10,970009,67,-4.276406892190225,0,1685.7635384319442,17263.001873824036,uav_U1,0.729215145111084,0.9999874830245972,0.6926184296607971,0.6870824098587036,0.0,0.9548435988514256,0,1
CA-MADDPG best,10,970009,68,-3.565100943229703,0,606.0142144320384,2607.2501436151188,uav_U1,0.7275165319442749,0.9999873638153076,0.7019062638282776,0.6859430074691772,0.0,0.9545461173034719,0,1
CA-MADDPG best,10,970009,69,-4.292364822070226,0,1387.2529029343707,13714.640314569926,uav_U1,0.7236313223838806,0.9999881982803345,0.6025113463401794,0.7863318920135498,0.0,0.9600861286998208,0,1
CA-MADDPG best,10,970009,70,-7.5000490225912335,0,7568.516731829231,47034.633843615076,uav_U1,0.7261872291564941,0.9999887943267822,0.6023250222206116,0.7859177589416504,0.0,0.9601662716577449,0,1
CA-MADDPG best,10,970009,71,-4.966190760285638,0,1874.2679491948852,13700.415301654413,uav_U1,0.7246423959732056,0.9999889135360718,0.5957664251327515,0.7814789414405823,0.0,0.9602975652890728,0,1
CA-MADDPG best,10,970009,72,1.0965606369702712,1,551.4342826670755,4496.593856797181,uav_U1,0.7290477156639099,0.9999873638153076,0.7033405900001526,0.6859384179115295,0.0,0.9545225093003624,0,1
CA-MADDPG best,10,970009,73,1.2386146031159802,1,476.15461384446724,6008.875986306544,uav_U1,0.7302366495132446,0.9999884366989136,0.6036432385444641,0.7861037850379944,0.0,0.9600611746263585,0,1
CA-MADDPG best,10,970009,74,-5.416599717952224,0,3208.206630573438,39845.48233128334,uav_U1,0.7232798337936401,0.9999880790710449,0.6025493144989014,0.785946786403656,0.0,0.9600452288698724,0,1
CA-MADDPG best,10,970009,75,1.3020019784734909,1,107.68411560987951,1083.5432610150563,uav_U1,0.7301130890846252,0.9999884366989136,0.6035395860671997,0.7861753702163696,0.0,0.9600395339568416,0,1
CA-MADDPG best,10,970009,76,-7.500049015480873,0,3525.683052877445,20115.672677982766,uav_U1,0.725056529045105,0.9999885559082031,0.6015242338180542,0.7858068346977234,0.0,0.960197334819731,0,1
CA-MADDPG best,10,970009,77,0.6535173019816187,1,1201.0886652277043,6226.004971788303,uav_U1,0.7280649542808533,0.9999880790710449,0.6103437542915344,0.6005648374557495,0.0,0.959959598086664,0,1
CA-MADDPG best,10,970009,78,0.7051791827821503,1,425.99781299569077,3651.5657187980955,uav_U1,0.7262161374092102,0.999988317489624,0.6021429300308228,0.7861003875732422,0.0,0.9604001772675003,0,1
CA-MADDPG best,10,970009,79,-3.9969476959557184,0,1203.401411625655,44646.41436727559,uav_U4,0.9999971389770508,0.9999620914459229,0.6031562089920044,0.7856796979904175,1.1920928955078125e-07,0.9600594143805127,0,1
CA-MADDPG best,10,970009,80,-6.124154367796113,0,2515.128600708942,7648.514531758723,uav_U1,0.72413170337677,0.9999874830245972,0.6128158569335938,0.6023760437965393,0.0,0.9608060692507854,0,1
CA-MADDPG best,10,970009,81,0.7843633308754465,1,1311.6720426421928,11396.913664023785,uav_U1,0.7279621958732605,0.9999887943267822,0.5978254675865173,0.7816833257675171,0.0,0.9602986007278057,0,1
CA-MADDPG best,10,970009,82,-3.6276465122573507,0,1972.1693261405183,14585.51933374208,uav_U1,0.7216974496841431,0.9999874830245972,0.601927638053894,0.7855178117752075,0.0,0.9601766260450736,0,1
CA-MADDPG best,10,970009,83,-4.3265392432961205,0,1601.831950241966,8652.81020366226,uav_U1,0.724552571773529,0.9999865293502808,0.703087329864502,0.6860179305076599,0.0,0.9545244766339549,0,1
CA-MADDPG best,10,970009,84,-4.312651325477669,0,2450.6388941056202,23508.894457171104,uav_U1,0.725221574306488,0.9999887943267822,0.6026442050933838,0.7861152291297913,0.0,0.9600643844864305,0,1
CA-MADDPG best,10,970009,85,-7.500048708746007,0,6263.486058657585,101483.06011440667,uav_U1,0.7275978326797485,0.9999867677688599,0.7035509943962097,0.685516357421875,0.0,0.9545151576853591,0,1
CA-MADDPG best,10,970009,86,-6.421050076304953,0,3677.900094641384,37840.26407426079,uav_U1,0.7197081446647644,0.9999876022338867,0.5993468165397644,0.7836193442344666,0.0,0.9602552158448985,0,1
CA-MADDPG best,10,970009,87,0.8142618291619301,1,34.28678580598296,390.1689052432622,uav_U1,0.7292450070381165,0.9999874830245972,0.603885293006897,0.7858272790908813,0.0,0.9600892350160194,0,1
CA-MADDPG best,10,970009,88,1.2763485264680208,1,211.30445915964216,2391.8482431617927,uav_U1,0.7277466654777527,0.999988317489624,0.6021348237991333,0.7852770686149597,0.0,0.9601169847740603,0,1
CA-MADDPG best,10,970009,89,0.9991027666484917,1,453.7688954961212,3221.4761675636314,uav_U1,0.7231310606002808,0.9999879598617554,0.5938094258308411,0.7795170545578003,0.0,0.9605645013944069,0,1
CA-MADDPG best,10,970009,90,-4.841013569800616,0,2165.3924655080186,20449.216823904328,uav_U1,0.7259763479232788,0.9999885559082031,0.6029258966445923,0.7862979769706726,0.0,0.9600704935749544,0,1
CA-MADDPG best,10,970009,91,-7.500048834861447,0,1304.9172000959643,9830.649709075387,uav_U1,0.7256581783294678,0.9999885559082031,0.6027295589447021,0.7862985134124756,0.0,0.9600715290136873,0,1
CA-MADDPG best,10,970009,92,1.1065273907118547,1,406.40707898787156,3858.610996376895,uav_U1,0.7242419719696045,0.9999874830245972,0.6551954746246338,0.6382440328598022,0.0,0.9566936172354448,0,1
CA-MADDPG best,10,970009,93,1.2368770835286569,1,505.62762502447475,4131.383050056993,uav_U1,0.7288490533828735,0.9999873638153076,0.6033175587654114,0.786178469657898,0.0,0.9600465749402252,0,1
CA-MADDPG best,10,970009,94,-3.578054694973155,0,565.884276004191,17419.028386369093,uav_U4,0.9999970197677612,0.9999616146087646,0.7004257440567017,0.6834143400192261,1.1920928955078125e-07,0.9546375465435843,0,1
CA-MADDPG best,10,970009,95,-7.500048536322828,0,1928.566328246125,19248.72513294205,uav_U1,0.7246426343917847,0.9999880790710449,0.599198579788208,0.7829666137695312,0.0,0.9602543874939121,0,1
CA-MADDPG best,10,970009,96,-4.296111278365904,0,490.3250707134735,5121.834185863991,uav_U1,0.7265655398368835,0.9999880790710449,0.6030051112174988,0.7860305309295654,0.0,0.9600705971188277,0,1
CA-MADDPG best,10,970009,97,-4.248419015868498,0,1592.765230685588,14983.100573660247,uav_U1,0.726484477519989,0.9999879598617554,0.6033715009689331,0.7856720685958862,0.0,0.9601177095811733,0,1
CA-MADDPG best,10,970009,98,0.5783973763157426,1,741.8509988402814,8577.616716446793,uav_U1,0.7253961563110352,0.9999874830245972,0.6353755593299866,0.6189162731170654,0.0,0.9594946860956053,0,1
CA-MADDPG best,10,970009,99,-5.781760904032414,0,1424.2632316506963,13103.012081039651,uav_U1,0.7233430743217468,0.9999881982803345,0.5980647206306458,0.7801567316055298,0.0,0.9620526339412879,0,1
CA-MADDPG best,10,970010,0,-7.43211619933996,0,3166.3871626415744,28486.865459729557,uav_U1,0.7275261282920837,0.9999889135360718,0.5827503204345703,0.7710452675819397,0.0,0.96088528031385,0,1
CA-MADDPG best,10,970010,1,1.055101980032416,1,781.600225492907,11123.731491555638,uav_U1,0.7272782325744629,0.9999879598617554,0.6891099810600281,0.6730471849441528,0.0,0.9550368117189791,0,1
CA-MADDPG best,10,970010,2,-5.982663808564791,0,3823.9112279489077,68443.27374355153,uav_U1,0.7288179397583008,0.9999879598617554,0.6000977158546448,0.7804388999938965,0.0,0.9616862957175984,0,1
CA-MADDPG best,10,970010,3,-7.500049548764836,0,2338.1560933381043,11392.333902302315,uav_U1,0.7291482090950012,0.9999881982803345,0.6691455841064453,0.6873992681503296,0.0,0.9546618793538068,0,1
CA-MADDPG best,10,970010,4,0.5173087176700382,1,908.9443351810315,11588.789146847845,uav_U1,0.7271535396575928,0.999988317489624,0.6027013063430786,0.7860513925552368,0.0,0.9600585860295264,0,1
CA-MADDPG best,10,970010,5,-5.343249407830488,0,3457.331450608087,23347.368962928926,uav_U1,0.727398157119751,0.9999885559082031,0.6029311418533325,0.7865477800369263,0.0,0.9600954476484166,0,1
CA-MADDPG best,10,970010,6,-4.167492416995783,0,2736.2749039413384,23669.23516736243,uav_U1,0.7270957231521606,0.9999880790710449,0.603344738483429,0.7860624194145203,0.0,0.9601181237566665,0,1
CA-MADDPG best,10,970010,7,1.0597928416648872,1,724.0591537606311,3580.5567897632354,uav_U1,0.7278863787651062,0.9999876022338867,0.694058358669281,0.6807278990745544,0.0,0.954838007482268,0,1
CA-MADDPG best,10,970010,8,0.8739607351857541,1,1118.0183531376488,12176.362801282417,uav_U1,0.7295990586280823,0.9999878406524658,0.6025869250297546,0.7862303256988525,0.0,0.96008768185792,0,1
CA-MADDPG best,10,970010,9,-4.567429638876243,0,781.4699346676582,11150.47821958542,uav_U1,0.7283468246459961,0.9999876022338867,0.6035624146461487,0.7860026955604553,0.0,0.960120815897372,0,1
CA-MADDPG best,10,970010,10,0.886397910180327,1,909.2854326793014,5170.353255309666,uav_U1,0.726936936378479,0.9999881982803345,0.6105870604515076,0.6007588505744934,0.0,0.9600705971188277,0,1
CA-MADDPG best,10,970010,11,-5.732205013523446,0,4806.215733525986,23870.677955948428,uav_U1,0.7259705662727356,0.9999884366989136,0.6024786233901978,0.7867511510848999,0.0,0.960109633159057,0,1
CA-MADDPG best,10,970010,12,-7.500048742080847,0,2254.3729248878512,26005.702758518186,uav_U1,0.7267920970916748,0.9999891519546509,0.5135146379470825,0.7032884359359741,0.0,0.9688382781332796,0,1
CA-MADDPG best,10,970010,13,-6.327195348369306,0,3077.0255632255894,44874.871305189765,uav_U1,0.7304165959358215,0.999988317489624,0.6106221079826355,0.6005087494850159,0.0,0.959937232610034,0,1
CA-MADDPG best,10,970010,14,-4.752194586567089,0,533.7585330233417,5932.543805155018,uav_U1,0.7275541424751282,0.9999874830245972,0.603444516658783,0.7859121561050415,0.0,0.9600655234690366,0,1
CA-MADDPG best,10,970010,15,-4.78885739210177,0,2055.3500257698984,27253.187983420583,uav_U1,0.7283695936203003,0.9999879598617554,0.7003548741340637,0.6848192811012268,0.0,0.9546027558021599,0,1
CA-MADDPG best,10,970010,16,-7.245772719588797,0,4489.454315195059,38865.38311576315,uav_U1,0.7296703457832336,0.9999881982803345,0.6999602913856506,0.6843458414077759,0.0,0.9546231539451975,0,1
CA-MADDPG best,10,970010,17,1.1019517602504045,1,543.2685007936028,2624.111793518394,uav_U1,0.7263532280921936,0.9999878406524658,0.6018505692481995,0.7862598299980164,0.0,0.960145355795341,0,1
CA-MADDPG best,10,970010,18,-4.668924043168827,0,2140.6794336742505,17809.81047273117,uav_U1,0.7295132279396057,0.9999871253967285,0.7030133008956909,0.6856953501701355,0.0,0.9545488094441774,0,1
CA-MADDPG best,10,970010,19,1.132567967358253,1,627.4893124566047,3120.9271472527344,uav_U1,0.7286155223846436,0.9999879598617554,0.6035423874855042,0.7863413691520691,0.0,0.9601180202127931,0,1
CA-MADDPG best,10,970010,20,1.116500367089989,1,434.0663718593543,4100.469494981396,uav_U1,0.7263079881668091,0.9999868869781494,0.6026337146759033,0.7861467599868774,0.0,0.9601041453337728,0,1
CA-MADDPG best,10,970010,21,0.9957529662822857,1,754.7835960031501,4613.681882332589,uav_U1,0.7302170395851135,0.9999879598617554,0.7027544975280762,0.686323881149292,0.0,0.9545164002118385,0,1
CA-MADDPG best,10,970010,22,1.372918133561807,1,152.56708997868688,1046.6489976726662,uav_U1,0.7226999402046204,0.9999868869781494,0.6026581525802612,0.786143958568573,0.0,0.9601290994072349,0,1
CA-MADDPG best,10,970010,23,-3.7017944375532714,0,1069.5531633482367,7474.926900745891,uav_U1,0.7284817695617676,0.9999873638153076,0.603329062461853,0.7861985564231873,0.0,0.960086232243694,0,1
CA-MADDPG best,10,970010,24,-5.171491639279276,0,1036.5198115323412,12278.217325748157,uav_U1,0.727289617061615,0.9999872446060181,0.6023870706558228,0.7849676012992859,0.0,0.9615808880545922,0,1
CA-MADDPG best,10,970010,25,1.3657835807226992,1,1340.6847918788224,14579.488554254463,uav_U1,0.7305623888969421,0.9999879598617554,0.6021454334259033,0.7854961156845093,0.0,0.9600711148381942,0,1
CA-MADDPG best,10,970010,26,1.249061535296072,1,440.56220362791333,3171.6460421223737,uav_U1,0.7254976630210876,0.9999864101409912,0.603315532207489,0.7860842943191528,0.0,0.9601441132688615,0,1
CA-MADDPG best,10,970010,27,1.4638994646803483,1,68.96784610222433,599.9465545840424,uav_U1,0.7228614687919617,0.9999871253967285,0.5920828580856323,0.7785612344741821,0.0,0.9605291929336159,0,1
CA-MADDPG best,10,970010,28,0.9073624294536957,1,853.3279755711055,11443.064533393566,uav_U1,0.7268847823143005,0.9999876022338867,0.6023702025413513,0.7857435941696167,0.0,0.9600679049781222,0,1
CA-MADDPG best,10,970010,29,-3.9147670123493787,0,1891.4784963535283,18279.253680807888,uav_U1,0.7249602675437927,0.9999885559082031,0.6024782061576843,0.7864829301834106,0.0,0.9600978291575022,0,1
CA-MADDPG best,10,970010,30,-3.706987569052087,0,1903.3425883277127,20069.353100777458,uav_U1,0.7260534167289734,0.9999887943267822,0.6022995114326477,0.7861356735229492,0.0,0.960086957050807,0,1
CA-MADDPG best,10,970010,31,1.3643987784745506,1,178.92925076542784,1372.5138127248729,uav_U1,0.7251386046409607,0.999988317489624,0.6022153496742249,0.7863353490829468,0.0,0.9600524769410025,0,1
CA-MADDPG best,10,970010,32,1.19997011851674,1,585.8612950407739,3503.3557644740044,uav_U1,0.7308434247970581,0.9999881982803345,0.7021006345748901,0.6857373118400574,0.0,0.9545469456544582,0,1
CA-MADDPG best,10,970010,33,0.9349495591787842,1,614.1569055877185,2580.476880421862,uav_U1,0.7213794589042664,0.9999865293502808,0.6023038625717163,0.7862741351127625,0.0,0.9601169847740603,0,1
CA-MADDPG best,10,970010,34,1.1695395425194752,1,490.9906109094316,3939.6391275743754,uav_U1,0.7311598062515259,0.9999879598617554,0.7029110193252563,0.6860736608505249,0.0,0.954534623933537,0,1
CA-MADDPG best,10,970010,35,-4.495232763744336,0,2843.1371903497416,37441.665292836595,uav_U1,0.7275232672691345,0.9999878406524658,0.7026005387306213,0.6860643625259399,0.0,0.954505010385777,0,1
CA-MADDPG best,10,970010,36,-4.797826256770305,0,1105.230814041683,6865.926885541169,uav_U1,0.7265142798423767,0.9999871253967285,0.6931104063987732,0.677216649055481,0.0,0.9548999267184937,0,1
CA-MADDPG best,10,970010,37,-4.105899626197729,0,1231.687656418816,21248.124864544054,uav_U1,0.7276785373687744,0.9999879598617554,0.6029258966445923,0.7857247591018677,0.0,0.9600962759994028,0,1
CA-MADDPG best,10,970010,38,1.4021700478571506,1,128.1911779189846,1892.3596938162977,uav_U1,0.7273767590522766,0.9999886751174927,0.5100555419921875,0.700250506401062,0.0,0.968490267175162,0,1
CA-MADDPG best,10,970010,39,-4.1566991618762135,0,2634.073625767721,10906.44932132805,uav_U1,0.7224350571632385,0.9999873638153076,0.6029261350631714,0.7861769199371338,0.0,0.9601369687416047,0,1
CA-MADDPG best,10,970010,40,1.377699888706197,1,154.89238661195145,1238.7790236776616,uav_U1,0.7258804440498352,0.9999879598617554,0.6028715372085571,0.7862560153007507,0.0,0.9601084941764507,0,1
CA-MADDPG best,10,970010,41,-4.375759753303159,0,3006.764141851171,28732.24915114352,uav_U1,0.7290200591087341,0.9999885559082031,0.6506229639053345,0.6365945339202881,0.0,0.9573853938528754,0,1
CA-MADDPG best,10,970010,42,1.3543136391620962,1,174.18290180105447,1235.7317297161649,uav_U1,0.722959578037262,0.999987006187439,0.6027079224586487,0.7861595153808594,0.0,0.9601184343882864,0,1
CA-MADDPG best,10,970010,43,-4.7779299031832165,0,3517.0481936370034,36870.564986617515,uav_U1,0.7280661463737488,0.9999889135360718,0.603256106376648,0.7860764265060425,0.0,0.9600562045204408,0,1
CA-MADDPG best,10,970010,44,1.4464605462829077,1,81.57348468113263,860.6554812885713,uav_U1,0.7257394194602966,0.9999881982803345,0.6024690270423889,0.7861925959587097,0.0,0.9600581718540333,0,1
CA-MADDPG best,10,970010,45,-6.718626469134085,0,5568.521904132842,23637.813767473053,uav_U1,0.723946213722229,0.9999874830245972,0.603143036365509,0.7859725952148438,0.0,0.9600724609085469,0,1
CA-MADDPG best,10,970010,46,-3.6399247658276286,0,2112.1911560256362,20466.45962879813,uav_U1,0.7222669720649719,0.9999872446060181,0.6027372479438782,0.7859487533569336,0.0,0.9601061126673651,0,1
CA-MADDPG best,10,970010,47,1.0619670735220506,1,396.81366492269916,4889.04044889542,uav_U1,0.7269405126571655,0.9999872446060181,0.6034228205680847,0.7858439683914185,0.0,0.9600891314721461,0,1
CA-MADDPG best,10,970010,48,1.1910838498325675,1,538.0458771477372,2269.9207531091515,uav_U1,0.7252081036567688,0.9999877214431763,0.6608846783638,0.6458589434623718,0.0,0.9563633122796592,0,1
CA-MADDPG best,10,970010,49,1.4792546498253367,1,207.42893971421307,715.6234455589921,uav_U1,0.7224310040473938,0.9999874830245972,0.6023581624031067,0.7863534688949585,0.0,0.960082608208129,0,1
CA-MADDPG best,10,970010,50,-4.675458429055773,0,3715.5994651489564,32064.714934147127,uav_U1,0.7266886830329895,0.9999889135360718,0.6029057502746582,0.7863494753837585,0.0,0.9600673872587558,0,1
CA-MADDPG best,10,970010,51,-5.190726898627172,0,1813.517193562701,18862.865419390015,uav_U1,0.7251195311546326,0.9999881982803345,0.6029635071754456,0.786263108253479,0.0,0.9600712183820674,0,1
CA-MADDPG best,10,970010,52,1.3277677448533036,1,240.02318455200714,2072.864474403758,uav_U1,0.7290367484092712,0.9999878406524658,0.6035944223403931,0.78582364320755,0.0,0.9600778451899578,0,1
CA-MADDPG best,10,970010,53,-3.778649651864817,0,994.7516391855256,9195.793652371363,uav_U1,0.7243972420692444,0.9999871253967285,0.603335976600647,0.7861121892929077,0.0,0.9601171918618069,0,1
